text,label
"This is a legal notice from District Court. Case filed against you for check bounce. Appear on 25-Mar or settle Rs 25,000 at legal-settle.xyz.",fraud
Croma: Your order #CR456789 for Samsung 65-inch TV is out for delivery today. Installation team will contact you.,not_fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-verify-now.xyz or lose your claim permanently.",fraud
"SBI Security Team: Unauthorized withdrawal of Rs 35,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 299. Week 2: receive Rs 10,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 812521911 and share OTP to block card immediately.,fraud
"Union Bank: ATM withdrawal Rs 6,800 on 13-Mar 4:32PM at ICICI Bank ATM Chennai. Bal: Rs 42,000. Card ending: 8821.",not_fraud
"Union Bank: ATM withdrawal Rs 35,000 on 13-Mar 4:32PM at Kotak Bank ATM Chennai. Bal: Rs 35,000. Card ending: 8821.",not_fraud
"EPF withdrawal of Rs 12,500 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"Your Canara Bank account XX7823 credited Rs 65,000 on 15-Mar-2025. Available balance: Rs 35,000. If not done by you, call 1800-11-2211.",not_fraud
"732891 is your OTP for UPI txn of Rs 50,000 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.",not_fraud
Axis Bank NetBanking Alert: We detected your password was compromised in a data breach. Reset immediately at http://hdfc-secure-reset.ml or account will lock.,fraud
"You won Rs 35,000 in the National Digital India Lottery. Ticket number: DI-2025-78234. Claim at lottery-india.info. Fee: Rs 8,200 processing charges.",fraud
"Free solar panel scheme: Government offers 3 free panels for BPL families. Pay Rs 7,500 installation charge. Limited period. Call: 9900112233.",fraud
"Axis Bank: NEFT of Rs 18,000 to Rahul Kumar (Canara Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your vehicle MH02-XX-1234 has 3 unpaid traffic challans totaling Rs 1,999. Pay immediately at traffic-challan.xyz or face court summons.",fraud
Coffee peeni hai? 3 baje free hoon. CCD mein milte hain Forum mall ke paas.,not_fraud
"Flipkart: Order FK234567890 (Realme 12 Pro, Rs 1,00,000) confirmed. Payment received. Delivery by 18-Mar. Track in app.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 871629072 and share OTP to block card immediately.,fraud
"Union Bank: Credit card bill Rs 42,000 due 20-Mar. Min due: Rs 349. Pay via NetBanking, app, or nearest branch.",not_fraud
"ICICI Bank: Credit card payment Rs 12,500 received. Stmt balance: Rs 449. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
"Your LIC policy bonus of Rs 5,00,000 has matured. To receive, pay Rs 499 stamp duty at lic-maturity-claim.xyz. Offer expires in 48 hours.",fraud
"Axis Bank: NEFT of Rs 65,000 to Rahul Kumar (Axis Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 18,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 2,499. Join: 9988776655.",fraud
"Kotak Bank: Credit card bill Rs 2,500 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your vehicle MH02-XX-1234 has 3 unpaid traffic challans totaling Rs 4,999. Pay immediately at traffic-wallet-verify.xyz or face court summons.",fraud
"You have been selected for a reality show. Casting fee: Rs 4,999. Prize pool: Rs 499 lakh. Register at show-verify-now.xyz before deadline.",fraud
EPF withdrawal of Rs 299 rejected due to Aadhaar mismatch. Correct at epf-kyc-check.tk or lose your claim permanently.,fraud
732891 is your OTP for UPI txn of Rs 239 at Amazon.in. Valid 5 mins. SBI never asks for OTP on call.,not_fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 2,999 registration fee at awas-prize-claim.tk to secure your allotment before deadline.",fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 967624039 and share OTP to block card immediately.,fraud
"PM SVANidhi loan of Rs 399 pre-approved for you. Zero collateral. Pay Rs 1,499 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-update.ml or lose your claim permanently.",fraud
"Union Bank: ATM withdrawal Rs 5,000 on 13-Mar 4:32PM at Bank of Baroda ATM Chennai. Bal: Rs 65,000. Card ending: 8821.",not_fraud
"Atal Pension Yojana: Unclaimed pension of Rs 10,000 in your name expires today. Claim at apy-official-claim.xyz with your Aadhaar and bank account.",fraud
"You have been selected for a reality show. Casting fee: Rs 24,999. Prize pool: Rs 999 lakh. Register at show-verify-now.xyz before deadline.",fraud
"PNB: Debit Rs 18,000 from XX4521 for BESCOM electricity bill on 14-Mar. Balance: Rs 3,200. Txn Ref: PNB20250314.",not_fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 35,000. Pay Rs 15,000 import duty to release. Call: 871629072.",fraud
"Real estate crowdfunding: Invest Rs 5,00,000 in our Pune project. Annual rental yield: 18%. Exit in 24 months with 40% profit. Limited units left.",fraud
"Zomato Gold: Membership renewed for Rs 25,000/month. Enjoy 1+1 at partner restaurants and 20% off on all orders.",not_fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 939990608 immediately to re-lock before misuse.,fraud
Union Bank Security Team: Unauthorized withdrawal of Rs 499 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
EPF withdrawal of Rs 999 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.,fraud
Your company's GST registration has been flagged for fake billing. Pay Rs 699 penalty at gst-compliance.info within 48 hours to avoid cancellation.,fraud
"732891 is your OTP for UPI txn of Rs 35,000 at Amazon.in. Valid 5 mins. HDFC Bank never asks for OTP on call.",not_fraud
"Federal Bank: Credit card bill Rs 449 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
"EPF withdrawal of Rs 18,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"Airtel Thanks: 250 reward points added for your Rs 15,000 recharge. Total: 1,820 points. Redeem at airtel.in/thanks.",not_fraud
"School ne message kiya. Fee last date 31-Mar hai. Rs 18,000. Online pay karo app se.",not_fraud
"HDFC Bank Security Team: Unauthorized withdrawal of Rs 1,499 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 2,999 rejected due to Aadhaar mismatch. Correct at epf-update.ml or lose your claim permanently.",fraud
"Swiggy One: Your subscription renews on 25-Mar for Rs 5,000. Cancel anytime from app settings before renewal date.",not_fraud
"Jio: Your JioCinema Premium subscription renews tomorrow for Rs 2,500. No action needed if you want to continue.",not_fraud
"Your Federal Bank account XX7823 credited Rs 12,500 on 15-Mar-2025. Available balance: Rs 1,00,000. If not done by you, call 1800-11-2211.",not_fraud
Medanta Hospital: Your appointment with Dr. Naresh Trehan on 25-Mar at 3 PM is confirmed. Report 30 mins early.,not_fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 12,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 1,499 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
Union Bank Salary credit: Rs 449 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.,not_fraud
"We have hacked your phone camera and recorded you. Send Rs 3,999 to UPI id: darkweb@ybl within 12 hours or video shared with contacts.",fraud
"MSEDCL: Electricity bill unpaid for 3 months. Total due: Rs 24,999. Your connection will be cut tonight at 8 PM. Pay at msedcl-verify-now.xyz immediately.",fraud
"Covid relief fund: Rs 9,500 approved for your family under Central Relief Package. Register at covid-relief-update-kyc.info with Aadhaar to receive.",fraud
"Yaar, ek mast investment opportunity hai. Rs 50,000 lagao, 30 din mein Rs 25,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"Your SBI account XX7823 credited Rs 65,000 on 15-Mar-2025. Available balance: Rs 25,000. If not done by you, call 1800-11-2211.",not_fraud
"EPF India: Rs 78,000 credited to your PF account for Feb 2025 (Employee+Employer share). Balance: Rs 78,000.",not_fraud
"Airtel Thanks: 250 reward points added for your Rs 35,000 recharge. Total: 1,820 points. Redeem at airtel.in/thanks.",not_fraud
"732891 is your OTP for UPI txn of Rs 18,000 at Amazon.in. Valid 5 mins. Bank of Baroda never asks for OTP on call.",not_fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 20,000. Week 2: receive Rs 7,500. Expand network, unlimited income. Telegram: @invest2025india",fraud
"Swiggy One: Your subscription renews on 25-Mar for Rs 65,000. Cancel anytime from app settings before renewal date.",not_fraud
"Gas connection safety audit: Pay Rs 20,000 inspection fee to certified technician to avoid connection termination. Call: 774745328 to schedule.",fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 884602037 and share OTP to block card immediately.,fraud
"MLM plan: Pay Rs 1,199 joining fee. Add 3 members and earn Rs 299 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"IndusInd Bank Security Team: Unauthorized withdrawal of Rs 7,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"732891 is your OTP for UPI txn of Rs 8,500 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.",not_fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 871629072 immediately to re-lock before misuse.,fraud
"ICICI Bank: Credit card payment Rs 35,000 received. Stmt balance: Rs 1,200. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"732891 is your OTP for UPI txn of Rs 6,800 at Amazon.in. Valid 5 mins. Canara Bank never asks for OTP on call.",not_fraud
"Axis Bank: NEFT of Rs 8,500 to Rahul Kumar (Axis Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Union Bank: ATM withdrawal Rs 50,000 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 50,000. Card ending: 8821.",not_fraud
"EPF withdrawal of Rs 3,999 rejected due to Aadhaar mismatch. Correct at epf-account-secure.net or lose your claim permanently.",fraud
"Bank of Baroda Salary credit: Rs 4,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"BOB: Recurring deposit installment Rs 5,000 debited for March. RD maturity date: 15-Dec-2025. Bal: Rs 42,000 so far.",not_fraud
"ICICI Bank: Credit card payment Rs 15,000 received. Stmt balance: Rs 499. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
EPF withdrawal of Rs 499 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.,fraud
732891 is your OTP for UPI txn of Rs 449 at Amazon.in. Valid 5 mins. ICICI Bank never asks for OTP on call.,not_fraud
"ICICI Bank Salary credit: Rs 4,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 848015764 and share OTP to block card immediately.,fraud
"EPF withdrawal of Rs 15,000 rejected due to Aadhaar mismatch. Correct at epf-secure-update.ml or lose your claim permanently.",fraud
"Airtel: Data balance 2.4GB remaining. Validity: 10 more days. Recharge with Rs 10,000 to get 2GB/day for 28 days.",not_fraud
"EPF withdrawal of Rs 2,999 rejected due to Aadhaar mismatch. Correct at epf-kyc-check.tk or lose your claim permanently.",fraud
"PayTm OTP 673421 for Rs 78,000 payment at BigBazaar. Valid 10 mins. Paytm never asks for OTP.",not_fraud
"Canara Bank Salary credit: Rs 50,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Axis Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Canara Bank: Cheque 004521 Rs 65,000 cleared on 14-Mar. Your a/c XX3421 credited. Bal: Rs 35,000.",not_fraud
Jio: Your JioCinema Premium subscription renews tomorrow for Rs 999. No action needed if you want to continue.,not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 9988001122 and share OTP to block card immediately.,fraud
"Union Bank: ATM withdrawal Rs 6,800 on 13-Mar 4:32PM at HDFC Bank ATM Chennai. Bal: Rs 18,000. Card ending: 8821.",not_fraud
"SBI Salary credit: Rs 42,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 50,000 approved. Amount credited to registered bank in 5 days.",not_fraud
"IndusInd Bank Security Team: Unauthorized withdrawal of Rs 9,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Dear Taxpayer, You have outstanding penalty of Rs 699. Pay immediately to avoid property seizure. Visit incometax-verify-now.xyz or call 951810111.",fraud
"Fake CA firm: We can reduce your income tax by 80% legally. Pay Rs 2,999 consultation fee. Contact: taxsave@gmail.com for appointment.",fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 4,999 penalty at sebi-update-kyc.info or face prosecution.",fraud
"Your ICICI Bank home loan EMI Rs 1,00,000 auto-debited on 5th March. Outstanding principal: Rs 25,000. Next EMI: 5-Apr.",not_fraud
"HDFC Bank: Credit card bill Rs 50,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Yaar, ek mast investment opportunity hai. Rs 2,499 lagao, 30 din mein Rs 35,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"RBI Notification: Unclaimed government subsidy of Rs 1,00,000 in your name. Last chance to claim. Submit Aadhaar at http://rbi-scheme-india.ml by tonight.",fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 1,00,000 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"TCS Infosys Wipro mega drive: 500 vacancies. Salary 3-8 LPA. Pay Rs 18,000 form fee + Rs 4,999 for background check. Confirm slot: 9876543210.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 25,000. All medical expenses covered. Blood group O+. Call: 741831970.",fraud
"Union Bank: ATM withdrawal Rs 8,500 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
EPF withdrawal of Rs 699 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.,fraud
"You have been selected for a reality show. Casting fee: Rs 35,000. Prize pool: Rs 2,999 lakh. Register at show-official-claim.xyz before deadline.",fraud
"Didi, aapka naam lottery mein aaya hai. 15 lakh rupay jeete hain. Aaj hi claim karo. Processing fee sirf Rs 199. Call karo: 8800XXXXXX.",fraud
"HDFC Bank Security Team: Unauthorized withdrawal of Rs 5,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"You won Rs 24,999 in the National Digital India Lottery. Ticket number: DI-2025-78234. Claim at lottery-india.info. Fee: Rs 18,000 processing charges.",fraud
"Your CIBIL score has dropped to 492 due to incorrect entry. Pay Rs 1,50,000 to fix it at cibil-fix-gov-scheme.ml. Loan approval depends on this.",fraud
"HDFC Bank: EMI Rs 78,000 auto-debited on 5-Mar for HL account ending 4521. Balance: Rs 15,000. For queries: hdfcbank.com",not_fraud
"EPF withdrawal of Rs 20,000 rejected due to Aadhaar mismatch. Correct at epf-bank-verify.info or lose your claim permanently.",fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 499-500 per task. Daily withdrawal to Paytm. Registration: Rs 3,999. Join: 9988776655.",fraud
"Coin collection scam: We have 5 rare British India coins worth Rs 5,000 lakh. Urgent sale for Rs 1,00,000. Contact: 9900112233 for photos.",fraud
PM Awas Yojana: House allotment confirmed for you. Pay Rs 999 registration fee at awas-yojana.ml to secure your allotment before deadline.,fraud
